#timestamp package-00 dram0 
17820.800113299 4352650 833605 
17820.900104468 4414356 830163 
17821.000112208 4357472 821304 
17821.100111397 4420521 831050 
17821.200112981 4397938 830927 
17821.300111454 4382862 823859 
17821.400110963 4379810 832030 
17821.500112060 4416615 829566 
17821.600103926 4361683 822834 
17821.700115218 4422413 829734 
17821.800102561 4377186 829597 
17821.900111024 4382557 819116 
17822.000113359 4410267 829183 
17822.100112927 4403615 827011 
17822.200104855 4361317 819866 
17822.300109533 4439014 828862 
17822.400104533 4364430 822360 
17822.500113204 4418934 830545 
17822.600104561 4420155 827302 
17822.700109935 4369617 832182 
17822.800104796 4372975 821748 
17822.900106126 4425282 829596 
17823.000112716 4418262 829612 
17823.100110200 4368214 821656 
17823.200111249 4415699 828633 
17823.300118135 4400319 818810 
17823.400111287 4423694 829443 
17823.500109400 4338795 828541 
17823.600104850 4367848 817433 
17823.700115286 4422840 830729 
17823.800090663 4408436 828801 
17823.900105827 4377797 818795 
17824.000111866 4426258 829964 
17824.100104937 4315968 828694 
17824.200104362 4401722 821334 
17824.300108532 4406910 829000 
17824.400113460 4420765 831387 
17824.500113122 4381398 823828 
17824.600121738 4425647 831464 
17824.700103590 4412160 827821 
17824.800124988 4383289 820080 
17824.900115519 4397694 828664 
17825.000115735 4428700 829550 
17825.100109816 4275379 831035 
17825.200111071 4417469 820998 
17825.300109489 4348622 828495 
17825.400105371 4373341 821473 
17825.500112534 4429615 830269 
17825.600105030 4436634 829735 
17825.700112732 4357594 822834 
17825.800113299 4426685 832121 
17825.900102610 4351613 830147 
17826.000112178 4383595 817831 
17826.100109488 4411365 828113 
17826.200113359 4414723 831187 
17826.300109051 4354359 820601 
17826.400112647 4439625 828892 
17826.500104057 4388538 832198 
17826.600105474 4389698 821442 
17826.700071185 5016833 855637 
17826.800118492 4946826 832733 
17826.900113338 4763049 833728 
17827.000106959 4497486 833788 
17827.100107651 4447560 823400 
17827.200106962 4495533 837308 
17827.300130701 4450367 826506 
17827.400103200 4513843 832121 
17827.500105357 4497486 834401 
17827.600109608 4454884 823370 
17827.700106889 4484913 836221 
17827.800115492 4462940 824395 
17827.900116770 4496937 836038 
17828.000103283 4494129 833834 
17828.100111733 4457813 826384 
17828.200101690 4497730 833728 
17828.300105442 4491078 833712 
17828.400103965 4471241 827072 
17828.500103269 4521839 833590 
17828.600103729 4448597 825511 
17828.700105311 4496204 835013 
17828.800120678 4471668 826950 
17828.900103491 4445484 836328 
17829.000113626 4355946 829643 
17829.100113653 4392140 829505 
17829.200113434 4404713 821686 
17829.300110986 4426502 829903 
17829.400110183 4383412 822023 
17829.500109965 4337879 826797 
17829.600104930 4343983 829122 
17829.700108989 4387990 821105 
17829.800111491 4323841 830882 
17829.900105044 4425709 830147 
17830.000111192 4358753 822987 
17830.100110881 4426930 829903 
17830.200111238 4329518 833957 
17830.300113289 4370045 826690 
17830.400103350 4397999 832121 
17830.500108400 4435108 832870 
17830.600104932 4372120 824487 
17830.700112884 4427723 833268 
17830.800112197 4370533 823890 
17830.900105767 4409169 831570 
17831.000110075 4378590 829704 
17831.100109543 4361561 831157 
17831.200108929 4308644 821916 
17831.300112991 4403064 829505 
17831.400110301 4402394 828174 
17831.500107812 4371144 821763 
17831.600104905 4408374 830055 
17831.700104229 4375478 826292 
17831.800102380 4389515 834615 
17831.900110097 4423206 833422 
17832.000113109 4377980 831754 
17832.100112757 4237599 826031 
17832.200101960 4417408 829260 
17832.300103061 4392567 824395 
17832.400109978 4399219 831892 
17832.500113195 4358449 833773 
17832.600108630 4402332 830102 
17832.700109430 4327687 823859 
17832.800104235 4328053 831631 
17832.900104750 4383289 824869 
17833.000111450 4346120 831892 
17833.100109669 4273365 832779 
17833.200108208 4379261 824915 
17833.300116211 4437062 833528 
17833.400109299 4425892 833529 
17833.500117890 4356861 825649 
17833.600109248 4424000 831938 
17833.700114456 4301136 833788 
17833.800113349 4390370 820738 
17833.900103286 4409657 831754 
17834.000112279 4423389 830117 
17834.100115093 4377003 821579 
17834.200113774 4426136 831249 
17834.300112164 4425465 831601 
17834.400108667 4384205 825619 
17834.500109690 4401661 833590 
17834.600112452 4405324 832886 
17834.700108640 4371814 832840 
17834.800111388 4430836 821840 
17834.900108863 4395863 834737 
17835.000101951 4366139 825282 
17835.100109050 4346546 833865 
17835.200109082 4427784 831923 
17835.300108532 4324513 822007 
17835.400111786 4424366 833789 
17835.500107150 4366078 829750 
17835.600115118 4385426 822283 
17835.700119987 4418934 832810 
17835.800112509 4421802 835135 
17835.900112274 4366933 823033 
17836.000111515 4402881 831340 
17836.100108325 4305348 831938 
17836.200102807 4425465 822987 
17836.300116733 4398609 830974 
17836.400103070 4401295 830178 
17836.500111812 4319569 821839 
17836.600113546 4439259 829184 
17836.700103991 4368763 824409 
17836.800109570 4421986 830148 
17836.900103190 4399464 832213 
17837.000102901 4422535 829948 
17837.100103733 4381519 822605 
17837.200108943 4436451 829749 
17837.300102585 4310780 831617 
17837.400114510 4389332 825343 
17837.500111720 4411061 834003 
17837.600112688 4381519 824012 
17837.700108906 4487477 829964 
17837.800138559 4437000 833023 
17837.900110059 4417713 826705 
17838.000113145 4419728 835151 
17838.100108307 4464161 832381 
17838.200111933 4400440 826399 
17838.300111324 4512745 832672 
17838.400115500 4389454 823813 
17838.500112563 4437611 831892 
17838.600112299 4402027 831570 
17838.700122194 4383900 824058 
17838.800113665 4424183 831953 
17838.900104609 4431080 831800 
17839.000104356 4419727 829734 
17839.100109860 4359914 824792 
17839.200112238 4422413 834095 
17839.300111052 4422046 832672 
17839.400112546 4371022 822926 
17839.500109519 4413380 836604 
17839.600116843 4362171 824731 
17839.700104209 4422779 831800 
17839.800110235 4425526 832763 
17839.900109396 4436268 821978 
17840.000112453 4415638 828342 
17840.100115172 4413746 833727 
17840.200103859 4379567 823737 
17840.300103750 4436451 832779 
17840.400111145 4417652 831035 
17840.500112700 4388355 823109 
17840.600109221 4407765 836176 
17840.700112317 4443531 834309 
17840.800113607 4315602 825634 
17840.900116936 4425831 834584 
17841.000102372 4428577 832963 
17841.100104173 4391652 825052 
17841.200114209 4351856 832718 
17841.300114143 4427296 829597 
17841.400110962 4386219 823629 
17841.500103964 4408558 833774 
17841.600111953 4347340 834324 
17841.700009220 4915088 843458 
17841.800106837 4951891 844132 
17841.900113842 4831470 829857 
17842.000125118 4349598 832442 
17842.100113474 4409596 830836 
17842.200104587 4357594 821319 
17842.300109527 4437427 835503 
17842.400113919 4405690 831157 
17842.500107805 4374012 821181 
17842.600104041 4403126 829857 
17842.700109425 4424183 829214 
17842.800109176 4355091 822161 
17842.900112675 4414235 832764 
17843.000116659 4425586 834278 
17843.100112635 4357045 821977 
17843.200112519 4367603 832703 
17843.300113122 4438161 836543 
17843.400118327 4377979 823461 
17843.500109585 4432606 830790 
17843.600112453 4432545 831096 
17843.700111866 4393116 822513 
17843.800110093 4427296 831218 
17843.900121216 4416370 827852 
17844.000103631 4384816 821916 
17844.100107977 4436084 829260 
17844.200122789 4393727 823707 
17844.300121095 4399098 831708 
17844.400109991 4361988 831524 
17844.500108513 4449818 831937 
17844.600112694 4417957 822865 
17844.700112234 4416737 831249 
17844.800108415 4385365 827990 
17844.900102251 4405079 825037 
17845.000115390 4440845 834462 
17845.100105223 4288930 822544 
17845.200101759 4423694 829244 
17845.300109697 4394520 826965 
17845.400110545 4370290 818306 
17845.500104170 4354297 832763 
17845.600117705 4417287 831295 
17845.700111520 4381946 819591 
